,ID_FA,title,original_title,year,duration,country,director,actors,genre,description,awards,average_rating,rating_votes,reviews,poster,my_vote
247,758837,La conquista del Oeste,How the West Was Won,1962,164 min.,Estados Unidos,Henry Hathaway,"['Carroll Baker', 'James Stewart', 'Debbie Reynolds', 'Gregory Peck', 'George Peppard', 'John Wayne', 'Henry Fonda', 'Richard Widmark', 'Eli Wallach', 'Lee J. Cobb', 'Karl Malden', 'Harry Morgan', 'Robert Preston', 'Walter Brennan', 'Agnes Moorehead', 'Russ Tamblyn', 'Raymond Massey', 'Spencer Tracy', 'Harry Dean Stanton', 'Lee Van Cleef']","['Western', 'Aventuras', 'Drama', 'Cine épico', 'Road Movie', 'Naturaleza', 'Familia', 'Guerra de Secesión', 'Trenes/Metros', 'Siglo XIX']","La expansión hacia el Oeste protagonizada por los colonos, la anexión de Texas (1845) y la incorporación de Arizona, Nuevo México y California, tras una guerra con México que se salda con la victoria de los Estados Unidos (Tratado De Guadalupe-Hidalgo:1848) suponen un avance espectacular de la frontera norteamericana hacia el Pacífico. La película consta de cuatro episodios sobre la colonización del Oeste que tienen lugar entre 1830 y 1890. Los dos primeros y el último, fueron dirigidos por Hathaway, y el tercero, por Marshall, pero incluye también un interludio, dirigido por John Ford, ambientado en la guerra de Secesión (1861-1865), con un diálogo entre los generales nordistas Sherman (Wayne) y Grant (Morgan). Primera película rodada en Cinerama. El narrador es Spencer Tracy. (FILMAFFINITY)","['1963: 3 Oscar: Mejor guión original, montaje, sonido. 8 nominaciones', '1963: National Board of Review: Top 10 mejores películas']","7,0",5.031,28,./images_FA/how_the_west_was_won-908478679-large.jpg,
248,924298,"América, América","America, America",1963,167 min.,Estados Unidos,Elia Kazan,"['Stathis Giallelis', 'Frank Wolff', 'Harry Davis', 'Elena Karam', 'Estelle Hemsley', 'Gregory Rozakis', 'Lou Antonio', 'Paul Mann', 'John Marley', 'Linda Marsh']","['Drama', 'Inmigración']","Stavros es un joven griego cuya única obsesión es llegar a los Estados Unidos de América. El primer paso será ir a Constantinopla para conseguir las 110 libras turcas que necesita para comprar el pasaje, toda una fortuna para un chico como él. (FILMAFFINITY)","['1963: Oscar: Mejor dirección artística. 4 nominaciones', '1963: 2 Globos de Oro: Mejor director, promesa masculina (Giallelis). 8 nom.', '1963: Sindicato de Directores (DGA): Nominada a Mejor director', '1963: Sindicato de Guionistas (WGA): Nominada a Mejor guión drama', '1964: Festival de San Sebastián: Concha de Oro (mejor película)']","7,9",3.173,19,./images_FA/america_america-546583633-large.jpg,
249,806730,El día más largo,The Longest Day,1962,180 min.,Estados Unidos,Ken Annakin,"['John Wayne', 'Robert Mitchum', 'Henry Fonda', 'Richard Burton', 'Sean Connery', 'Curd Jürgens', 'Rod Steiger', 'Robert Ryan', 'Eddie Albert', 'Peter Lawford', 'Gert Fröbe', 'Robert Wagner', 'Sal Mineo', 'Mel Ferrer', 'Richard Todd', 'Richard Beymer', 'Bourvil', 'Georges Wilson', 'Paul Anka', 'Arletty', 'Jean-Louis Barrault', 'Red Buttons', 'Irina Demick', 'Ray Danton', 'Fabian', 'Steve Forrest', 'Leo Genn', 'Jeffrey Hunter', 'Alexander Knox', 'Christian Marquand', 'Roddy McDowall', 'Kenneth More', ""Edmond O'Brien"", 'Ron Randell', 'Tommy Sands', 'George Segal', 'Jean Servais', 'Tom Tryon', 'Peter van Eyck', 'Stuart Whitman', 'Mark Damon']","['Bélico', 'Acción', 'II Guerra Mundial', 'Cine épico']","Segunda Guerra Mundial (1939-1945). Minucioso relato del desembarco de las tropas aliadas en las playas de Normandía el 6 de junio de 1944, día que señaló el comienzo del fin de la dominación nazi sobre Europa. En este ataque participaron 3.000.000 de hombres, 11.000 aviones y 4.000 barcos. (FILMAFFINITY)","['1962: 2 Oscars: Mejores efectos especiales, fotografía B/N. 5 nominaciones', '1962: Globo de Oro: Mejor fotografía B/N. Nominada a Mejor película - Drama', '1962: Sindicato de Directores (DGA): Nominada a Mejor director', '1962: National Board of Review: Mejor película', '1962: Premios David di Donatello: Mejor producción extranjera']","7,3",14.684,39,./images_FA/the_longest_day-232797760-large.jpg,
250,987341,Vivir de ilusión,The Music Man,1962,151 min.,Estados Unidos,Morton da Costa,"['Robert Preston', 'Shirley Jones', 'Buddy Hackett', 'Hermione Gingold', 'Timmy Everett', 'Pert Kelton', 'Paul Ford', 'Susan Luckey', 'Harry Hickox', 'Charles Lane', 'Mary Wickes', 'Leon Alton', 'Walter Bacon', 'Elaine Joyce', ""Noble 'Kid' Chissell"", 'Duke Green']","['Musical', 'Comedia', 'Años 1910-1919']","Harold Hill, un farsante charlatán, se detiene en una pequeña ciudad y convence a sus habitantes para formar una banda de música infantil. Cuando consigue reunir el dinero necesario para sacar adelante el proyecto... se marcha sin dejar rastro. Buscando otro pueblo al que estafar, Hill llega a River City, en Iowa, donde intentará persuadir a sus habitantes de que la única forma de salvar a la juventud es organizando una banda de muchachos. Lo que no imagina Hill es que la profesora de música del pueblo, Marian Paroo, va a trastocar por completo sus planes. (FILMAFFINITY)","['1962: Oscar: Mejor banda sonora (Adaptada). 6 nominaciones', '1962: Globos de Oro: Mejor película Musical. 6 nominaciones', '1962: Sindicato de Directores (DGA): Nominada a Mejor director', '1962: Sindicato de Guionistas (WGA): Mejor guión musical']","6,5",276,2,./images_FA/the_music_man-308310607-large.jpg,
251,294780,Rebelión a bordo,Mutiny on the Bounty,1962,178 min.,Estados Unidos,Lewis Milestone,"['Marlon Brando', 'Trevor Howard', 'Richard Harris', 'Hugh Griffith', 'Richard Haydn', 'Tarita', 'Percy Herbert', 'Duncan Lamont', 'Gordon Jackson', 'Chips Rafferty', 'Noel Purcell', 'Ashley Cowan', 'Eddie Byrne', 'Frank Silvera', 'Tim Seely', 'Keith McConnell']","['Aventuras', 'Aventuras marinas', 'Siglo XVIII', 'Remake']","En 1787, el Bounty zarpa del puerto de Portsmouth con destino a Tahití para cargar el fruto del árbol del pan. El capitán Bligh, que desea llegar cuanto antes a la isla, impone una férrea disciplina a bordo. Cuando llegan, la tripulación se encuentra con un auténtico paraíso que nada tiene que ver con el infierno vivido durante el viaje. (FILMAFFINITY)","['1962: 7 nominaciones al Oscar, incluyendo película, montaje, fotografía color', '1962: Globos de oro: 3 nominaciones, incluyendo mejor película - Drama', '1962: Sindicato de Directores (DGA): Nominada a Mejor director']","7,3",6.595,22,./images_FA/mutiny_on_the_bounty-630384036-large.jpg,
252,513636,Matar a un ruiseñor,To Kill a Mockingbirdaka,1962,129 min.,Estados Unidos,Robert Mulligan,"['Gregory Peck', 'Mary Badham', 'Brock Peters', 'Phillip Alford', 'John Megna', 'Frank Overton', 'Rosemary Murphy', 'Robert Duvall']","['Drama', 'Drama judicial', 'Drama sureño', 'Racismo', 'Infancia', 'Vida rural (Norteamérica)']","Adaptación de la novela homónima de Harper Lee. En la época de la Gran Depresión, en una población sureña, Atticus Finch (Gregory Peck) es un abogado  que defiende a un hombre negro acusado de haber violado a una mujer blanca.   Aunque la inocencia del hombre resulta evidente, el veredicto del jurado es tan previsible que ningún abogado aceptaría el caso, excepto Atticus Finch, el ciudadano más respetable de la ciudad. Su compasiva y valiente defensa de un inocente le granjea enemistades, pero le otorga el respeto y la admiración de sus dos hijos, huérfanos de madre. (FILMAFFINITY)","['1962: 3 Oscars: Mejor actor (Gregory Peck), guión adap., dirección artística. 8 nominaciones', '1962: 3 Globos de Oro: Entendimiento internacional, actor (Peck) y BSO. 5 nom.', '1963: Círculo de Críticos de Nueva York: Nominada a Mejor película', '1962: Sindicato de Directores (DGA): Nominada a Mejor director', '1962: Sindicato de Guionistas (WGA): Mejor guión drama', '1963: Festival de Cannes: Nominada a la Palma de Oro (mejor película)', '1962: Premios David di Donatello: Mejor actor extranjero (Gregory Peck)', '1963: Premios BAFTA: Nominada a Mejor película y actor extranjero (Gregory Peck)']","8,3",46.706,184,./images_FA/to_kill_a_mockingbird-225948133-large.jpg,
253,858378,El buscavidas,The Hustler,1961,135 min.,Estados Unidos,Robert Rossen,"['Paul Newman', 'Jackie Gleason', 'George C. Scott', 'Piper Laurie', 'Myron McCormick', 'Murray Hamilton', 'Vincent Gardenia', 'Michael Constantine']","['Drama', 'Juego', 'Billar']","Eddie Felson (Newman) es un joven arrogante y amoral que frecuenta con éxito las salas de billar. Decidido a ser proclamado el mejor, busca al Gordo de Minnesota (Gleason), un legendario campeón de billar. Cuando, por fin, consigue enfrentarse con él, su falta de seguridad le hace fracasar. El amor de una solitaria mujer (Laurie) podría ayudarlo a abandonar esa clase de vida, pero Eddie no descansará hasta vencer al campeón sin importarle el precio que tenga que pagar por ello. (FILMAFFINITY)","['1961: 2 Oscars: Mejor fotografía B/N, dirección artística B/N. 9 nominaciones', '1961: Globos de oro: 4 nominaciones, incluyendo mejor actor - Drama (Newman)', '1961: Premios BAFTA: Mejor película y actor extranjero (Newman). 3 nominaciones', '1961: Círculo de Críticos de Nueva York: Mejor director', '1961: Sindicato de Directores (DGA): Nominada a Mejor director', '1961: Sindicato de Guionistas (WGA): Mejor guión drama', '1961: National Board of Review: Top 10 mejores películas y actor sec. (Gleason)']","8,2",29.088,113,./images_FA/the_hustler-610898244-large.jpg,
254,192148,¿Vencedores o vencidos? (El juicio de Nuremberg),Judgment at Nuremberg,1961,186 min.,Estados Unidos,Stanley Kramer,"['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Marlene Dietrich', 'Maximilian Schell', 'Judy Garland', 'Montgomery Clift', 'Edward Binns', 'Werner Klemperer', 'Torben Meyer', 'Martin Brandt', 'William Shatner', 'Kenneth MacKenna', 'Alan Baxter', 'Ray Teal']","['Drama', 'Drama judicial', 'Histórico', 'Nazismo', 'Holocausto', 'Años 40', 'II Guerra Mundial']","En 1948, tres años después del final de la Segunda Guerra Mundial (1939-1945), cuatro jueces, cómplices de la política nazi de esterilización y limpieza étnica, van a ser juzgados en Nuremberg. Sobre Dan Haywood (Spencer Tracy), un juez norteamericano retirado, recae la importante responsabilidad de presidir este juicio contra los crímenes de guerra nazis. (FILMAFFINITY)","['1961: 2 Oscars: Mejor actor (Maximilian Schell), guión adaptado. 11 nominaciones', '1961: 2 Globos de Oro: Actor - Drama (Schell) y director. 6 nominaciones', '1961: Premios BAFTA: 3 nominaciones incluyendo a Mejor película', '1961: Círculo de Críticos de Nueva York: Mejor guión y actor (Schell)', '1961: Sindicato de Directores (DGA): Nominada a Mejor director', '1961: Sindicato de Guionistas (WGA): Nominada a Mejor guión drama', '1961: Premios David di Donatello: Mejor actor (Spencer Tracy) y producción extranjeros', '1961: National Board of Review: Top 10 mejores películas']","8,2",11.837,82,./images_FA/judgment_at_nuremberg-455024383-large.jpg,
255,881488,Los cañones de Navarone,The Guns of Navarone,1961,158 min.,Reino Unido,J. Lee Thompson,"['Gregory Peck', 'David Niven', 'Richard Harris', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'James Darren', 'Gia Scala', 'Irene Papas', 'James Robertson Justice']","['Bélico', 'Aventuras', 'Acción', 'II Guerra Mundial']","Durante la II Guerra Mundial (1939-1945), los alemanes dominan las aguas del Mediterráneo gracias a un eficaz sistema de defensa que los aliados no pueden contrarrestar. La causa de la superioridad alemana es el fortín de Navarone, que, gracias a sus gigantescos cañones, cierra el paso a la navegación por el mar Egeo. (FILMAFFINITY)","['1961: Oscar: Mejores efectos especiales. 7 nominaciones', '1961: Globos de Oro: Mejor película - Drama y banda sonora original. 3 nom.', '1961: Premios BAFTA: Nominada a Mejor guión británico', '1961: Sindicato de Directores (DGA): Nominada a Mejor director']","7,4",25.089,40,./images_FA/the_guns_of_navarone-571839621-large.jpg,
256,931791,Fanny,Fanny,1961,134 min.,Estados Unidos,Joshua Logan,"['Leslie Caron', 'Maurice Chevalier', 'Charles Boyer', 'Horst Buchholz', 'Georgette Anys', 'Salvatore Baccaloni', 'Lionel Jeffries', 'Raymond Bussières', 'Joël Flateau', 'Victor Francen']","['Drama', 'Romance', 'Drama romántico', 'Años 20']","Fanny (Leslie Caron), una atractiva muchacha, es abandonada por Marius, un joven marinero deseoso de conocer mundo que ignora que ella está embarazada. La chica, empujada por las circunstancias, acaba casándose con un hombre cuarenta años mayor que ella. Algunos años después, Marius regresa. Se basa en la obra homónima de Broadway, que, a su vez, se inspira en la última parte de una trilogía de Marcel Pagnol. Obtuvo 5 nominaciones a los Oscar, incluyendo mejor película, aunque no se llevó ningún premio. (FILMAFFINITY)","['1961: 5 nominaciones al Oscar, incluyendo, película, actor (Boyer) y montaje', '1961: Globos de oro: 4 nominaciones, incluyendo mejor película - Drama', '1961: Sindicato de Directores (DGA): Nominada a Mejor director', '1961: Sindicato de Guionistas (WGA): Nominada a Mejor guión drama', '1961: National Board of Review: Top 10 mejores películas']","6,4",245,4,./images_FA/fanny-418230898-large.jpg,
257,206445,El Álamo,The Alamo,1960,161 min.,Estados Unidos,John Wayne,"['John Wayne', 'Richard Widmark', 'Laurence Harvey', 'Ken Curtis', 'Frankie Avalon', 'Patrick Wayne', 'Linda Cristal', ""Joan O'Brien"", 'Chill Wills', 'Richard Boone', 'Joseph Calleia', 'Ken Curtis']","['Western', 'Aventuras', 'Siglo XIX', 'Basado en hechos reales']","En 1836, algunos texanos que luchaban por independizarse de México fueron sitiados en El Álamo, una misión cerca de San Antonio de Béjar, por las tropas mexicanas (más de 7.000 soldados) al mando del general Santa Anna. Entre los sitiados, unas doscientas personas, se encontraba el legendario David Crockett (John Wayne). (FILMAFFINITY)","['1960: Oscar: Mejor sonido. 7 nominaciones', '1960: Globos de Oro: Mejor banda sonora original', '1960: National Board of Review: Top 10 mejores películas']","6,6",3.714,39,./images_FA/the_alamo-716434022-large.jpg,
258,593759,El fuego y la palabra,Elmer Gantry,1960,145 min.,Estados Unidos,Richard Brooks,"['Burt Lancaster', 'Jean Simmons', 'Shirley Jones', 'Arthur Kennedy', 'Dean Jagger', 'Rex Ingram', 'Hugh Marlowe', 'Edward Andrews', 'Patti Page', 'John McIntire', 'Joe Maross', 'Philip Ober', 'Barry Kelley']","['Drama', 'Religión', 'Periodismo', 'Años 20']","Elmer Gantry (Burt Lancaster) es un hombre atractivo, oportunista y absolutamente inmoral. Tras asistir, por casualidad, a una reunión religiosa, se da cuenta de lo fácil que es ganar dinero como predicador y se convierte a la religión Evangélica. Con la hermana Sharon Falconer (Jean Simmons) a su lado, Elmer pronuncia unos estremecedores sermones que le permiten conseguir fama y dinero. Pero un periodista (Arthur Kennedy) sigue sus pasos para desenmascararlo. Su situación se complica aún más cuando reaparece en su vida una antigua amiga (Shirley Jones), que hará que Gantry tenga que afrontar su turbio pasado. (FILMAFFINITY)","['1960: 3 Oscar: Actor (Lancaster), Secundaria (Jones), Guión adaptado. 2 nominaciones', '1960: Globo de Oro: Actor (Lancaster). Nominada a Drama, Director, Actriz, Secundaria', '1960: Premios BAFTA: Nominada Film internacional, Actor extranjero y Actriz extranjera', '1960: Sindicato de Directores (DGA): Nominada a Mejor director', '1960: Sindicato de Guionistas (WGA): Mejor guión drama', '1960: National Board of Review: Top 10 Mejores películas y mejor actriz sec.', '1960: Círculo de críticos de Nueva York: Mejor actor (Lancaster)']","7,6",2.886,29,./images_FA/elmer_gantry-294553947-large.jpg,
259,110410,Hijos y amantes,Sons and Lovers,1960,103 min.,Reino Unido,Jack Cardiff,"['Trevor Howard', 'Dean Stockwell', 'Wendy Hiller', 'Heather Sears', 'William Lucas', 'Mary Ure', 'Conrad Phillips', 'Ernest Thesiger', 'Donald Pleasence', 'Rosalie Crutchley', 'Sean Barrett', 'Elizabeth Begley']","['Drama', 'Vida rural']","En una pequeña ciudad minera inglesa Paul Morel (Dean Stockwell), hijo de un rudo minero alcohólico (Trevor Howard), sueña con ser artista y decide aceptar la ayuda económica de las jóvenes de la ciudad. Muchas de ellas están perdidamente enamoradas de él, pero Paul está unido a su madre por vínculos emocionales demasiado fuertes... Adaptación de la novela homónima del escritor inglés D.H. Lawrence. (FILMAFFINITY)","['1960: Oscar: Mejor fotografía B&N. 7 nominaciones', '1960: Globos de Oro: Mejor director. 5 nominaciones', '1960: Premios BAFTA: Nominada a Mejor actriz británica (Hiller)', '1960: Sindicato de Directores (DGA): Nominada a Mejor director', '1960: Sindicato de Guionistas (WGA): Nominada a Mejor guión drama', '1960: National Board of Review: Mejor película y director', '1960: Círculo de críticos de Nueva York: Mejor película y director (ex-aequo)', '1960: Festival de Cannes: Nominada a la Palma de Oro (mejor película)']","6,7",201,2,./images_FA/sons_and_lovers-584314989-large.jpg,
260,136420,Tres vidas errantes,The Sundowners,1960,133 min.,Estados Unidos,Fred Zinnemann,"['Deborah Kerr', 'Robert Mitchum', 'Peter Ustinov', 'Glynis Johns', 'Dina Merrill', 'Chips Rafferty', 'Mervyn Johns', 'John Meillon', 'Ronald Fraser']",['Drama'],"Australia, 1920. Un matrimonio (Robert Mitchum y Deborah Kerr) y su hijo viven felices viajando por Australia y realizando diversos trabajos para sobrevivir.  Llega, sin embargo, un momento en que la madre, apoyada por su hijo y movida por el instinto de conservación, plantea la necesidad de abandonar la vida errante que siempre han llevado y comprar una granja para establecerse definitivamente en algún lugar. Ahora bien, alcanzar ese sueño implicará muchos sacrificios. (FILMAFFINITY)","['1960: 5 Nominaciones al Oscar, incluyendo película, actriz (Kerr), actriz sec. (Johns), director', '1960: Círculo de Críticos de Nueva York: Mejor actriz (Kerr)', '1960: Sindicato de Directores (DGA): Nominada a Mejor director', '1960: Sindicato de Guionistas (WGA): Nominada a Mejor guión drama', '1960: National Board of Review: Top 10 mejores películas y mejor actor (Mitchum)', '1961: Premios BAFTA: 3 nominaciones incluyendo a Mejor Película']","6,7",728,9,./images_FA/the_sundowners-736862982-large.jpg,
